CODIGO_ELECTRICO;EMPRESA_ELECTRICA;TIPO_EMPLAZAMIENTO;ZONA;TECNOLOGIA;SECTORES_2G;SECTORES_3G;SECTORES_4G;TARIFA_ELECTRICA;kWh_MENSUAL;PAGO_MENSUAL;VARIACION_kWh;VARIACION_PAGO;DEMANDA_kWh;TASA_BOMBEROS;TASA_BASURA;FACTOR _POTENCIA
1401608209;EEQ;ESTACION;Sub-Urbana;2G3G4G;1;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1370;182,26;5,42;6,77;0;6;21,48;0,998
1401820432;EEQ;ESTACION;Rural;3G4G;0;2;3;COMERCIAL SIN DEMANDA BAJA TENSION;843;111,59;-3,21;-3,3;0;5,955;17,05;0,998
1401169975;EEQ;ESTACION;Urbana;2G3G4G;2;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;2187,5;286,55;-8,22;-10,51;0;5,955;45,625;0,998
1401852602;EEQ;ESTACION;Rural;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2078,5;277,06;1,55;1,46;0;6;42,26;0,998
1401894267;EEQ;ESTACION;Urbana;3G;0;2;0;COMERCIAL SIN DEMANDA BAJA TENSION;968;128,23;-2,49;-0,87;0;6;19,16;0,998
1401849716;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1487,5;195,82;1,81;0,8;0;6;29,635;0,998
1401804443;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;847,5;112,35;0,24;2,18;0;6;16,57;0,998
1401875912;EEQ;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1286;171,14;0,16;1,75;0;6;18,34;0,998
1401396266;EEQ;ESTACION;Urbana;2G3G4G;2;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1237;163,85;-3;0,57;0;6;25,95;0,998
1401659765;EEQ;ESTACION;Rural;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;866,5;115,15;-1,79;-0,15;0;6;17,1;0,998
1401520140;EEQ;ESTACION;Sub-Urbana;2G3G4G;2;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;877,5;111,53;-5,03;-7,63;0;5,91;18,34;0,998
1401399944;EEQ;ESTACION;Sub-Urbana;2G3G4G;1;2;2;COMERCIAL SIN DEMANDA BAJA TENSION;2031,5;271,38;1,5;-10,24;0;6;14,38;0,998
1401848258;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1564,5;206,35;-7,86;-5,59;0;6;34,28;0,998
1401813944;EEQ;ESTACION;Sub-Urbana;3G4G;0;8;3;COMERCIAL SIN DEMANDA BAJA TENSION;1818;231,75;1,09;1,81;0;6;32,03;0,998
1401804920;EEQ;ESTACION;Urbana;3G4G;0;8;6;COMERCIAL SIN DEMANDA BAJA TENSION;65,25;7,83;1,5;0;0;5,91;6,855;0,998
1401467007;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1633;217,94;-15,61;-15;0;5,955;35,325;0,998
1401904179;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1014;134,02;0,55;1,61;0;6;19,865;0,998
1401804456;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;899,5;117,77;-0,66;0,38;0;5,955;17,48;0,998
1401593996;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1740,5;232,37;43,1;49,34;0;5,955;24,255;0,998
1401850363;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1956;258,98;2,06;2,68;0;6;41,61;0,998
1401465721;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1263;168;-9,96;-8,51;0;5,955;26,885;0,998
1401572405;EEQ;ESTACION;Rural;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1581,5;210,3;-0,22;-0,48;0;6;31,765;0,998
1401035631;EEQ;ESTACION;Urbana;2G3G4G;3;6;4;COMERCIAL SIN DEMANDA BAJA TENSION;2352,5;312,21;-12,76;-9,48;0;5,955;47,99;0,998
1401854522;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1616;215,67;14,2;-3,03;0;5,955;22,655;0,998
1401822973;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1989,5;265,14;7,84;11,03;0;6;35,52;0,998
1401085616;EEQ;ESTACION;Urbana;2G3G4G;2;8;4;COMERCIAL SIN DEMANDA BAJA TENSION;1457;192,68;-0,07;-0,84;0;6;29,13;0,998
1401824120;EEQ;ESTACION;Urbana;3G;0;3;0;COMERCIAL SIN DEMANDA BAJA TENSION;726,5;95,71;-0,79;-0,14;0;6;14,17;0,998
1401705970;EEQ;ESTACION;Sub-Urbana;3G;0;4;0;COMERCIAL SIN DEMANDA BAJA TENSION;930;123,38;-3,73;-3,42;0;6;19,09;0,998
1401406391;EEQ;ESTACION;Rural;2G3G4G;3;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1394,34;179,92;-7,02;-5,77;0;6;30,305;0,998
1401846621;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1636,5;217,09;7,42;7,46;0;6;16,455;0,998
1401844212;EEQ;ESTACION;Urbana;3G4G;0;6;2;COMERCIAL SIN DEMANDA BAJA TENSION;1878;250;0,07;0,83;0;5,91;41,12;0,998
1401734169;EEQ;ESTACION;Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;2351;312,12;-4,48;-3,61;0;6;50,85;0,998
1401827132;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1937,5;257,21;-0,43;-1,09;0;6;41,17;0,998
1401814474;EEQ;ESTACION;Urbana;3G;0;2;0;COMERCIAL SIN DEMANDA BAJA TENSION;65,25;7,83;1,5;-17,25;0;5,91;7,835;0,998
1401863262;EEQ;ESTACION;Urbana;3G;0;4;0;COMERCIAL SIN DEMANDA BAJA TENSION;926;122,58;-3,67;-3,58;0;6;18,42;0,998
1401399268;EEQ;ESTACION;Sub-Urbana;2G3G4G;1;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1595;212,44;9,45;12,57;0;6;31,645;0,998
1401409971;EEQ;ESTACION;Sub-Urbana;2G3G4G;2;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1738,08;230,9;5,69;6,03;0;5,91;33,61;0,998
1401863492;EEQ;ESTACION;Rural;2G3G4G;2;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1409;184,3;-1,33;-0,49;0;6;28,7;0,998
1401406953;EEQ;ESTACION;Rural;2G3G4G;2;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;2134,35;249,94;5,6;2,55;0;6;12,18;0,998
1401767446;EEQ;ESTACION;Urbana;2G3G4G;2;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;2067;270,24;14,76;17,4;0;6;28,37;0,998
1401806117;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;3;COMERCIAL SIN DEMANDA BAJA TENSION;1411;187,29;0,75;2,13;0;6;28,24;0,998
1401341777;EEQ;ESTACION;Sub-Urbana;2G;1;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;409,5;53,52;0,76;1,78;0;6;7,15;0,998
1401408090;EEQ;ESTACION;Sub-Urbana;2G;2;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1011;133,45;-9,13;-5,93;0;5,955;19,505;0,998
1401062665;EEQ;ESTACION;Rural;2G;2;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1755,5;197,9;16,72;14,74;0;6;3;0,998
1401599242;EEQ;ESTACION;Rural;2G3G4G;2;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1057;137,34;2,67;3,15;0;6;20,08;0,998
1401892955;EEQ;ESTACION;Rural;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1123;147,58;-1,26;-0,23;0;6;22,805;0,998
1401804450;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1295;171,76;2,61;2,75;0;6;24,16;0,998
1401842203;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1925,5;255,61;0,26;1,21;0;5,955;42,165;0,998
1401822087;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1081,5;143,24;-0,96;-1,09;0;6;21,66;0,998
1401848264;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1896;251,65;-2,39;-2,71;0;6;41,155;0,998
1401600671;EEQ;ESTACION;Rural;2G3G;3;3;0;COMERCIAL SIN DEMANDA BAJA TENSION;1213;138,62;-1,14;-1,45;0;6;3;0,998
1401824028;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1217,5;162,22;2,25;5,5;0;6;23,315;0,998
1401818541;EEQ;ESTACION;Sub-Urbana;4G;0;0;2;COMERCIAL SIN DEMANDA BAJA TENSION;1213;161,61;-1,95;-1,01;0;6;18,54;0,998
1401804922;EEQ;ESTACION;Sub-Urbana;3G;0;4;0;COMERCIAL SIN DEMANDA BAJA TENSION;722;95,77;2,48;3,35;0;6;13,685;0,998
1401810454;EEQ;ESTACION;Sub-Urbana;2G3G4G;3;6;2;COMERCIAL SIN DEMANDA BAJA TENSION;1945,5;259,85;-0,23;0,39;0;5,955;40,035;0,998
1401841774;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2142;284,91;5,16;7,11;0;5,955;41,99;0,998
1401876727;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1785;237,78;-0,02;-1,31;0;5,955;38,56;0,998
1401823821;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1396;185,89;0,14;1,07;0;6;27,995;0,998
1401750678;EEQ;ESTACION;Urbana;3G;0;4;0;COMERCIAL SIN DEMANDA BAJA TENSION;604;79,63;-3,19;-3,42;0;5,955;11,96;0,998
1401093120;EEQ;ESTACION;Rural;REPETIDOR;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;302;32,86;-63,7;-69,95;0;5,91;16,44;0,998
1401857808;EEQ;ESTACION;Urbana;2G3G4G;2;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;2067,5;275,41;0,94;1,41;0;6;42,6;0,998
1401467316;EEQ;ESTACION;Urbana;3G;0;4;0;COMERCIAL SIN DEMANDA BAJA TENSION;855,5;112,89;3,38;3,32;0;5,955;17,075;0,998
1401855110;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1295,5;172,68;-1,37;-0,55;0;6;26,345;0,998
1401858129;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1271,5;169,46;1,36;3,02;0;5,955;25,02;0,998
1401402507;EEQ;ESTACION;Rural;2G;2;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1007,76;118,22;4,55;1,93;0;6;6,985;0,998
1401870491;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1736;231,75;-1,39;-0,04;0;6;32,55;0,998
1401820426;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1383;181,49;1,06;2,96;0;5,955;26,845;0,998
1401804995;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1521,5;201,5;2,41;4,28;0;5,955;29,39;0,998
1401817096;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1224,5;162,79;1,2;1,68;0;5,955;25,495;0,998
1401763890;EEQ;ESTACION;Urbana;3G4G;0;8;4;COMERCIAL SIN DEMANDA BAJA TENSION;2556;339,81;-1,45;-1,78;0;6;30,545;0,998
1401462797;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;2219;291,44;0,61;0,95;0;5,91;45,34;0,998
1401464017;EEQ;ESTACION;Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;1974;262,8;-11,48;-11,34;0;5,955;37,575;0,998
1401886421;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1402,5;186,6;1,81;3,51;0;5,955;26,965;0,998
1401798776;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1920,5;255,92;-8,52;-7,15;0;5,955;42,97;0,998
1401426700;EEQ;ESTACION;Urbana;3G4G;0;6;4;COMERCIAL SIN DEMANDA BAJA TENSION;2569,5;340,66;3,48;7,05;0;6;46,26;0,998
1401795825;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;4;COMERCIAL SIN DEMANDA BAJA TENSION;2169;289,17;0,14;1,31;0;6;43,66;0,998
1401468699;EEQ;ESTACION;Sub-Urbana;2G3G4G;3;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;3150;417,04;4,51;7,29;0;5,955;55,195;0,998
1401464016;EEQ;ESTACION;Urbana;2G3G4G;3;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;2439;323,61;-6,23;-4,68;0;6;38,87;0,998
1401462196;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1953;260,34;-6,93;-6,57;0;5,955;43,325;0,998
1401454911;EEQ;ESTACION;Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;2196,5;289,94;-7,21;-9,08;0;5,955;37,055;0,998
1401850544;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1435;189,81;1,9;2,52;0;6;28,17;0,998
1401470562;EEQ;ESTACION;Urbana;3G4G;0;8;2;COMERCIAL SIN DEMANDA BAJA TENSION;1691;221,37;-7,82;-7,11;0;6;35,96;0,998
1401814476;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1868,5;248,96;0,96;0,62;0;5,955;40,395;0,998
1401442794;EEQ;ESTACION;Urbana;2G3G4G;2;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;2040,5;272,6;-6,32;-6,06;0;5,955;35,445;0,998
1401179734;EEQ;ESTACION;Rural;REPETIDOR;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1236;158,5;0,37;-1,48;0;5,955;24,3;0,998
1401610838;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1957;259,79;-2,18;-0,12;0;5,955;41,445;0,998
1401858077;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;2509,5;333,27;9,05;12,14;0;5,955;43,605;0,998
1401157935;EEQ;ESTACION;Sub-Urbana;3G4G;0;2;2;COMERCIAL SIN DEMANDA BAJA TENSION;1190,5;158,6;-0,86;1,07;0;6;24,17;0,998
1401911233;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;2549,5;332,47;16,93;21,44;0;5,955;40,545;0,998
1401481253;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1268;169,02;0,16;0,17;0;5,955;26,06;0,998
1401844214;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1218;161,93;-1,27;-1,32;0;6;24,775;0,998
1401465720;EEQ;ESTACION;Urbana;2G3G4G;3;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;3248;425,68;4,32;6,94;0;6;56,23;0,998
1401848589;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1940;255,26;-1,05;0,68;0;5,955;41,135;0,998
1401860421;EEQ;ESTACION;Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;1960;261,8;1,08;2,92;0;6;28,45;0,998
1401456588;EEQ;ESTACION;Rural;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2943,5;387,44;6,58;10,39;0;5,955;57,28;0,998
1401741872;EEQ;ESTACION;Urbana;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2440;326,17;-8,53;-11,76;0;5,955;55,285;0,998
1401824031;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1465,5;195,04;-2,31;-2,3;0;6;30,35;0,998
1401842904;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1884;250,07;1,17;3,72;0;6;38,485;0,998
1401808767;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1108;147,53;-2,96;0,46;0;6;23,185;0,998
1401859511;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1596;204,25;2,93;2,46;0;6;26,96;0,998
1401484330;EEQ;ESTACION;Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;2392;315,36;-4,43;-5,55;0;5,955;49,685;0,998
1401610105;EEQ;ESTACION;Sub-Urbana;3G;0;6;0;COMERCIAL SIN DEMANDA BAJA TENSION;1074,5;141,77;-8,27;-6,41;0;6;22,21;0,998
1401795731;EEQ;ESTACION;Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;1950,5;260,52;6,33;10,01;0;6;32,69;0,998
1401669384;EEQ;ESTACION;Rural;2G3G;3;3;0;COMERCIAL SIN DEMANDA BAJA TENSION;1184;155,64;-0,58;-0,55;0;6;23,94;0,998
1401483590;EEQ;ESTACION;Urbana;2G3G4G;2;6;4;COMERCIAL SIN DEMANDA BAJA TENSION;2132,5;284,93;-3,47;-2,63;0;6;45,86;0,998
1401810456;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1876,5;249,99;2,91;5,2;0;6;33,305;0,998
1401809992;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1593;212,58;1,66;5,28;0;5,955;32,49;0,998
1401484851;EEQ;ESTACION;Rural;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2349;302,23;-4,9;-5,37;0;6;49,985;0,998
1401453840;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2311;306,97;-2,56;0,98;0;6;49,555;0,998
1401873068;EEQ;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1667;221,18;-6,35;-5,23;0;6;34,195;0,998
1401850541;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1418;188,69;-2,1;-3,33;0;5,955;30,1;0,998
1401851214;EEQ;ESTACION;Rural;2G3G4G;2;4;3;COMERCIAL SIN DEMANDA BAJA TENSION;1568;205,75;-6;-7,39;0;5,955;32,9;0,998
1401632908;EEQ;ESTACION;Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;2296;305,12;-2,11;-1,84;0;6;46,91;0,998
1401825856;EEQ;ESTACION;Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;1804,5;240,94;2,97;6,15;0;5,955;34,995;0,998
1401741734;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;2428;324,55;-2,41;-1,69;0;6;50,49;0,998
1401460643;EEQ;ESTACION;Sub-Urbana;3G4G;0;2;2;COMERCIAL SIN DEMANDA BAJA TENSION;1161,5;152,16;-8,76;-6,24;0;5,955;24,62;0,998
1401625620;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1891;249,99;-3,35;-3,72;0;6;39,31;0,998
1401852638;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1622;215,98;-1,9;0,82;0;5,955;33,18;0,998
1401489650;EEQ;ESTACION;Rural;2G3G4G;3;6;2;COMERCIAL SIN DEMANDA BAJA TENSION;2107;279,36;8,5;7,29;0;5,955;28,51;0,998
1401818554;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1635,5;217,94;-4,27;-3,85;0;6;34,73;0,998
1401823858;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1696;225,57;-0,96;0,58;0;5,91;34,27;0,998
1401509815;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1505,5;200,84;-1,63;-1,56;0;5,955;31,215;0,998
1401673945;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1275;169,93;-2,04;-0,28;0;6;25,25;0,998
1401898881;EEQ;ESTACION;Urbana;3G4G;0;6;4;COMERCIAL SIN DEMANDA BAJA TENSION;1971;263,27;-1,92;1,29;0;6;31,79;0,998
1401852639;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1750,5;233,25;0,95;2,61;0;5,955;35,64;0,998
1401590512;EEQ;ESTACION;Sub-Urbana;2G3G4G;3;8;6;COMERCIAL SIN DEMANDA BAJA TENSION;3140,5;384,06;-0,85;0,12;0;6;34,285;0,998
1401466270;EEQ;ESTACION;Rural;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2181;290,69;-0,74;1,21;0;6;40,87;0,998
1401817402;EEQ;ESTACION;Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;2174;290,5;5,65;5,67;0;5,955;34,68;0,998
1401515277;EEQ;ESTACION;Sub-Urbana;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2419;296,12;3,43;5,22;0;6;17,06;0,998
1401363344;EEQ;ESTACION;Sub-Urbana;2G3G4G;1;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1702,5;226,76;-2,1;-0,99;0;5,955;34,65;0,998
1401504620;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1734;230,33;3,53;6,55;0;6;31,16;0,998
1401852931;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1713;228,16;2,36;2,45;0;5,955;33,135;0,998
1401858074;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1732,5;229,88;-3,59;-4,15;0;6;36,52;0,998
1401541301;EEQ;ESTACION;Sub-Urbana;2G3G4G;2;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1753,38;233,96;-4,95;-2,3;0;5,91;36,98;0,998
1401817882;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;2169;289,82;1,83;6,23;0;6;33,625;0,998
1401859416;EEQ;ESTACION;Sub-Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1813,5;238,46;4,1;3,28;0;5,955;35,435;0,998
1401683012;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1633,5;215,72;-2,23;-2,51;0;6;36,835;0,998
1401626581;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1445;191,88;-2,2;-0,45;0;5,955;28,9;0,998
1401599047;EEQ;ESTACION;Sub-Urbana;3G4G;0;5;4;COMERCIAL SIN DEMANDA BAJA TENSION;1544;206,01;-0,75;1,02;0;6;30,525;0,998
1401490928;EEQ;ESTACION;Sub-Urbana;2G3G4G;2;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2478;330,6;-2,9;-2,64;0;6;56,725;0,998
1401822284;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1565,5;208,49;-5,32;-4,68;0;5,955;32,205;0,998
1401570441;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1907;254,11;3,18;6,02;0;5,955;36,42;0,998
1401768483;EEQ;ESTACION;Rural;2G3G;3;6;0;COMERCIAL SIN DEMANDA BAJA TENSION;2011,5;266,99;-1,97;-1,54;0;6;42,55;0,998
1401860429;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1563;207,3;-1,11;-0,96;0;6;32,095;0,998
1401728226;EEQ;ESTACION;Urbana;3G4G;0;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1596;211,92;-0,88;1,16;0;6;31,305;0,998
1401710498;EEQ;ESTACION;Urbana;3G4G;0;6;2;COMERCIAL SIN DEMANDA BAJA TENSION;1637,5;213,5;-6,66;-6,66;0;6;35,74;0,998
1401849745;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1923,5;250,92;5,54;5,38;0;5,955;36,02;0,998
1401387155;EEQ;ESTACION;Sub-Urbana;2G3G4G;1;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1522;203,05;-8,5;-4,96;0;5,955;31,76;0,998
1401520100;EEQ;ESTACION;Sub-Urbana;2G3G4G;1;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2440,5;322,71;-4,32;-0,7;0;5,955;52,72;0,998
1401554547;EEQ;ESTACION;Urbana;3G4G;0;8;6;COMERCIAL SIN DEMANDA BAJA TENSION;2812;373,75;1,01;-0,05;0;5,955;54,52;0,998
1401740527;EEQ;ESTACION;Rural;2G3G4G;3;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;2191,5;286,46;-1,62;-1,52;0;6;36,235;0,998
1401791975;EEQ;ESTACION;Urbana;3G4G;0;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;2138,5;285,1;-1,04;-1,43;0;5,955;33,635;0,998
1401800974;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1677,5;220,47;0;-0,52;0;6;35,045;0,998
1401535293;EEQ;ESTACION;Urbana;3G4G;0;4;4;COMERCIAL SIN DEMANDA BAJA TENSION;1575,5;209,76;-0,85;-1,55;0;5,955;31,035;0,998
1401737534;EEQ;ESTACION;Sub-Urbana;3G4G;0;6;2;COMERCIAL SIN DEMANDA BAJA TENSION;1681,5;224,45;-3,91;-3,11;0;5,955;34,275;0,998
1401075353;EEQ;ESTACION;Sub-Urbana;2G3G;1;4;0;COMERCIAL SIN DEMANDA BAJA TENSION;1346,5;179,12;-4,5;-3,94;0;6;27,695;0,998
