id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
109,270539656,17,VILLAVERDE          ,1703,BUTARQUE            ,20166853,1,2879,CALLE                   ,BERROCAL                                          ,NUM,3,28021,44250652,446651549,1,Puerta Calle,1,Abierto,30,,PB,F,,,GALARZA`S,1,Anual,1,Abierta,725,725,30/04/2014,20166853,1,2879,CALLE                   ,BERROCAL                                          ,NUM,3, A,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,21,21,84, A
110,270183511,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128639,1,355650,CALLE                   ,HERMANDAD DE DONANTES DE SANGRE                   ,NUM,1,28041,44061154,446737351,1,Puerta Calle,1,Abierto,20,,PB,02,,,RESTAURANTE GALLARDO,1,Anual,1,Abierta,5184,5184,30/04/2014,11128639,1,355650,CALLE                   ,HERMANDAD DE DONANTES DE SANGRE                   ,NUM,1,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,16,16,64,  
111,270023348,17,VILLAVERDE          ,1705,LOS ANGELES         ,20150104,1,259450,CALLE                   ,EL HUESPED DEL SEVILLANO                          ,NUM,7,28041,44069254,446751451,1,Puerta Calle,1,Abierto,10,,01,B,,,LA ATALAYA,2,Estacional,1,Abierta,972,,30/04/2014,20150104,1,259450,CALLE                   ,EL HUESPED DEL SEVILLANO                          ,NUM,7,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,,,08:00:00 a. m.,01:30:00 a. m.,,,0,,30,,120,  
112,170000123,17,VILLAVERDE          ,1705,LOS ANGELES         ,11129040,1,426660,CALLE                   ,LA CANCION DEL OLVIDO                             ,NUM,2,28041,44069955,446809151,1,Puerta Calle,1,Abierto,10,,PB,A,,,ALQUEZAR LA BODEGA DE COTE,1,Anual,1,Abierta,72,72,30/04/2014,11129040,1,426660,CALLE                   ,LA CANCION DEL OLVIDO                             ,NUM,2,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,20,20,80,  
113,270314735,17,VILLAVERDE          ,1703,BUTARQUE            ,11126551,1,678700,AVENIDA                 ,LOS ROSALES                                       ,NUM,94,28021,44229353,446717049,1,Puerta Calle,1,Abierto,5,,PB,2A,,,RESTAURANTE SALINAS PROSPERIDAD III,1,Anual,1,Abierta,9057,9057,30/04/2014,11126551,1,678700,AVENIDA                 ,LOS ROSALES                                       ,NUM,94,  ,Otros,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,14,8,56,  
114,170000009,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128661,1,426685,CALLE                   ,LA DEL MANOJO DE ROSAS                            ,NUM,78,28041,44072954,446740651,1,Puerta Calle,1,Abierto,40,,PB,01,,,JOSE,1,Anual,1,Abierta,27,27,30/04/2014,11128661,1,426685,CALLE                   ,LA DEL MANOJO DE ROSAS                            ,NUM,78,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,7,7,28,  
115,270488062,17,VILLAVERDE          ,1701,SAN ANDRES          ,11125214,1,54400,CALLE                   ,ANTIMONIO                                         ,NUM,2,28021,43990554,446653452,1,Puerta Calle,1,Abierto,20,,PB,,,,CAFE SAXO,2,Estacional,1,Abierta,7776,,30/04/2014,20152177,1,498200,PLAZA                   ,MAYOR DE VILLAVERDE                               ,NUM,9,  ,Plaza peatonal,08:00:00 a. m.,01:30:00 a. m.,,,08:00:00 a. m.,01:30:00 a. m.,,,0,,24,,96,  
116,170000013,17,VILLAVERDE          ,1702,SAN CRISTOBAL       ,11126334,1,643600,CALLE                   ,ROCAFORT                                          ,NUM,22,28021,44163452,44658505,1,Puerta Calle,4,Cerrado,10,,PB,B,,,CERVECERIA SAN CRISTOBAL,2,Estacional,1,Abierta,2178,,30/04/2014,11126334,1,643600,CALLE                   ,ROCAFORT                                          ,NUM,22, A,Acera,08:00:00 a. m.,01:30:00 a. m.,,,08:00:00 a. m.,01:30:00 a. m.,,,0,,6,,24, A
117,270182385,17,VILLAVERDE          ,1704,LOS ROSALES         ,11126782,1,654350,CALLE                   ,SAHARA                                            ,NUM,48,28041,44118554,446732151,1,Puerta Calle,1,Abierto,10,,PB,03,,,EL PORTON,1,Anual,1,Abierta,9977,9977,30/04/2014,11126782,1,654350,CALLE                   ,SAHARA                                            ,NUM,48,  ,Otros,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,21,21,84,  
119,270418033,17,VILLAVERDE          ,1704,LOS ROSALES         ,11126889,1,230650,PLAZA                   ,CHOZAS DE CANALES                                 ,NUM,6,28021,44133853,44670625,1,Puerta Calle,1,Abierto,10,,PB,01,,,LA PLACITA DE DULCE MARIA,1,Anual,1,Abierta,324,324,30/04/2014,11126889,1,230650,PLAZA                   ,CHOZAS DE CANALES                                 ,NUM,6,  ,Plaza peatonal,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,18,18,63,  
120,270033353,17,VILLAVERDE          ,1702,SAN CRISTOBAL       ,31046178,1,643600,CALLE                   ,ROCAFORT                                          ,NUM,9,28021,44148252,44659045,1,Puerta Calle,1,Abierto,10,,PB,01,,,BAR PIRATA,1,Anual,1,Abierta,77,77,30/04/2014,31046178,1,643600,CALLE                   ,ROCAFORT                                          ,NUM,9, B,Plaza peatonal,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,21,21,84, B
121,20000100,2,ARGANZUELA          ,203,CHOPERA             ,11009033,1,234700,PASEO                   ,DELICIAS                                          ,NUM,132,28045,44101358,447163152,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,CERVECERIA LA LASTRA,1,Anual,1,Abierta,1736,1736,30/04/2014,11009033,1,234700,PASEO                   ,DELICIAS                                          ,NUM,132,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,6,6,16,  
122,20000172,2,ARGANZUELA          ,206,PALOS DE MOGUER     ,11010010,1,45400,CALLE                   ,ANCORA                                            ,NUM,28,28045,44142758,447268152,1,Puerta Calle,1,Abierto,10,,PB,03,,,BAR SORIA,1,Anual,1,Abierta,3741,3741,30/04/2014,11010010,1,45400,CALLE                   ,ANCORA                                            ,NUM,28,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,9,0,36,  
124,20001101,2,ARGANZUELA          ,201,IMPERIAL            ,11008215,1,372200,PASEO                   ,IMPERIAL                                          ,NUM,53,28005,43927359,447284553,1,Puerta Calle,1,Abierto,10,,PB,2EF,,,CERVECERIA CANTALEJO RESTAURANTE,1,Anual,1,Abierta,4781,4781,30/04/2014,11008215,1,372200,PASEO                   ,IMPERIAL                                          ,NUM,53,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,17,0,61,  
125,270267597,2,ARGANZUELA          ,203,CHOPERA             ,11008914,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,11,28045,44077458,447208152,1,Puerta Calle,1,Abierto,30,,PB,B2,,,BAR ORENSE,1,Anual,1,Abierta,1296,1296,30/04/2014,11008914,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,11,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,4,4,16,  
126,20001080,2,ARGANZUELA          ,203,CHOPERA             ,11008916,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,15,28045,44076858,447203052,1,Puerta Calle,1,Abierto,20,A,PB,01,,,BAR EL CONQUISTADOR,1,Anual,1,Abierta,3787,3787,30/04/2014,11008916,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,15,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,12,0,47,  
127,270055919,2,ARGANZUELA          ,203,CHOPERA             ,11008965,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,29,28045,44074958,447185452,1,Puerta Calle,1,Abierto,30,,PB,01,,,CAFETERIA LOA,1,Anual,1,Abierta,2793,2793,30/04/2014,11008965,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,29,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,8,0,26,  
128,200001508,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,11134068,1,762600,CALLE                   ,VALDECANILLAS                                     ,NUM,49,28037,44697356,447598345,1,Puerta Calle,1,Abierto,10,,PB,01,,,LA SEDE D'ANDRUBEN,1,Anual,1,Abierta,4522,4522,06/05/2014,11134068,1,762600,CALLE                   ,VALDECANILLAS                                     ,NUM,49,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,14,14,56,  
129,270458555,12,USERA               ,1205,MOSCARDO            ,20094827,1,282700,CALLE                   ,EUGENIO CAXES                                     ,NUM,14,28026,44032558,447146752,1,Puerta Calle,1,Abierto,10,01,PB,02,,,FEITO,1,Anual,1,Abierta,3906,3906,06/05/2014,11083701,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,101,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,01:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,11,20,44,  
130,270524837,12,USERA               ,1205,MOSCARDO            ,11083731,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,137,28026,44061558,447112752,1,Puerta Calle,1,Abierto,20,,PB,4,,,BAR RESTAURANTE,1,Anual,1,Abierta,3135,3135,06/05/2014,11083731,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,137,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,6,6,22,  
131,270228855,12,USERA               ,1205,MOSCARDO            ,11084200,1,511100,CALLE                   ,MIRASIERRA                                        ,NUM,39,28026,44026958,447109752,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,BAR ALFIL,1,Anual,1,Abierta,3261,3261,06/05/2014,11084200,1,511100,CALLE                   ,MIRASIERRA                                        ,NUM,39,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,10,10,40,  
132,270157776,12,USERA               ,1207,PRADOLONGO          ,11086915,1,246000,CALLE                   ,DOLORES BARRANCO                                  ,NUM,50,28026,43999358,447054352,1,Puerta Calle,1,Abierto,10,,PB,A,,,BAR PISCIS,1,Anual,1,Abierta,2077,2077,06/05/2014,11086915,1,246000,CALLE                   ,DOLORES BARRANCO                                  ,NUM,50,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,01:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,10,10,22,  
135,270438751,12,USERA               ,1205,MOSCARDO            ,11083728,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,131,28026,44059358,447115252,1,Puerta Calle,1,Abierto,20,,PB,A,,,BAR LA ALEGRIA,1,Anual,1,Abierta,2052,2052,06/05/2014,11083728,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,131,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,5,5,20,  
136,270490968,12,USERA               ,1204,ALMENDRALES         ,11082484,1,219800,CALLE                   ,CRISTO DE LA VICTORIA                             ,NUM,21,28026,44048457,447033852,1,Puerta Calle,1,Abierto,20,,SO,B,,,BAR CLEMENTE,2,Estacional,1,Abierta,1638,,06/05/2014,11082484,1,219800,CALLE                   ,CRISTO DE LA VICTORIA                             ,NUM,21,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,,,10:00:00 a. m.,02:30:00 a. m.,,,0,0,7,0,21,  
137,270477281,12,USERA               ,1203,SAN FERMIN          ,11081880,1,668900,CALLE                   ,SAN FORTUNATO                                     ,NUM,27,28041,44148456,446945051,1,Puerta Calle,1,Abierto,30,,PB,B,,,CAFE BAR MARTIN,1,Anual,1,Abierta,1584,1584,06/05/2014,11081880,1,668900,CALLE                   ,SAN FORTUNATO                                     ,NUM,27,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,6,6,20,  
138,270309378,2,ARGANZUELA          ,202,ACACIAS             ,11008516,1,2900,PASEO                   ,ACACIAS                                           ,NUM,3,28005,44029759,447290153,1,Puerta Calle,1,Abierto,10,,PB,A,,,CAFETERIA HINOJAR,1,Anual,1,Abierta,189,189,06/05/2014,11008516,1,2900,PASEO                   ,ACACIAS                                           ,NUM,3,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,10,0,25,  
145,285031450,17,VILLAVERDE          ,1701,SAN ANDRES          ,31030227,1,31001283,CALLE                   ,BERZOSA DE LOZOYA                                 ,NUM,1,28021,43920753,446521952,1,Puerta Calle,1,Abierto,20,,PB,,,,DON GERMAN,1,Anual,1,Abierta,5086,5086,07/05/2014,31030227,1,31001283,CALLE                   ,BERZOSA DE LOZOYA                                 ,NUM,1,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,12,12,48,  
147,170000809,17,VILLAVERDE          ,1703,BUTARQUE            ,20166907,1,2878,CALLE                   ,CANCHAL                                           ,NUM,3,28021,44262152,446637949,1,Puerta Calle,1,Abierto,10,,PB,01,,,RESTAURANTE PARQUE ROSALES CERVECERIA,1,Anual,1,Abierta,5543,441,08/05/2014,31022396,1,2876,CALLE                   ,ESTEFANITA                                        ,NUM,22,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,21,12,70,  
148,285021312,12,USERA               ,1205,MOSCARDO            ,11083732,1,468400,AVENIDA                 ,MANZANARES                                        ,NUM,212,28026,44057958,447130252,1,Puerta Calle,1,Abierto,30,,PB,F,,,EL BAR,1,Anual,1,Abierta,847,847,09/05/2014,11083732,1,468400,AVENIDA                 ,MANZANARES                                        ,NUM,212,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,5,5,16,  
149,270519524,9,MONCLOA-ARAVACA     ,902,ARGUELLES           ,11052284,1,489700,CALLE                   ,MARTIN DE LOS HEROS                               ,NUM,11,28008,4394566,447511954,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,8 1/2 LIBROS DE CINE,1,Anual,1,Abierta,1946,1946,09/05/2014,11052284,1,489700,CALLE                   ,MARTIN DE LOS HEROS                               ,NUM,11,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,8,8,31,  
151,270540061,12,USERA               ,1204,ALMENDRALES         ,11083655,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,201,28026,44095757,447048852,1,Puerta Calle,1,Abierto,10,,PB,A,,,MONTEFERRO,1,Anual,1,Abierta,6555,6555,09/05/2014,11083655,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,201,  ,Zona de estacionamiento,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,18,18,36,  
152,270417284,12,USERA               ,1204,ALMENDRALES         ,11083631,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,204,28026,44075258,447091452,1,Puerta Calle,1,Abierto,10,,PB,01,,,CAFETERIA 204,1,Anual,1,Abierta,513,513,09/05/2014,11083631,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,204,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,15,15,60,  
153,270534735,12,USERA               ,1203,SAN FERMIN          ,31013535,1,678700,AVENIDA                 ,LOS ROSALES                                       ,NUM,16,28041,44123555,446876351,1,Puerta Calle,1,Abierto,60,,PB,6.1,,,PARRILLA BONALMA,1,Anual,1,Abierta,228,228,09/05/2014,31013535,1,678700,AVENIDA                 ,LOS ROSALES                                       ,NUM,16, A,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,01:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,7,8,25, A
154,270217569,12,USERA               ,1205,MOSCARDO            ,11085130,1,472000,CALLE                   ,MARCELO USERA                                     ,NUM,164,28026,43935759,447078053,1,Puerta Calle,1,Abierto,50,,SO,05,,,BAR,2,Estacional,1,Abierta,6001,,09/05/2014,11085122,1,668700,CALLE                   ,SAN FILIBERTO                                     ,NUM,8,  ,Plaza peatonal,10:00:00 a. m.,01:00:00 a. m.,,,10:00:00 a. m.,02:30:00 a. m.,,,0,,17,,68,  
155,270156329,12,USERA               ,1205,MOSCARDO            ,11084261,1,246700,CALLE                   ,DOLORES SOPEÑA                                    ,NUM,1,28026,43994159,447123453,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,BAR LUZON,1,Anual,1,Abierta,4859,4859,09/05/2014,11084261,1,246700,CALLE                   ,DOLORES SOPEÑA                                    ,NUM,1,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,15,15,60,  
156,270363433,12,USERA               ,1202,ORCASUR             ,20095499,1,2372,CALLE                   ,PADRE JOSE MARIA                                  ,NUM,2,28041,44061156,446869551,1,Puerta Calle,1,Abierto,30,,PB,14,,,CAFETERIA HALLEY,2,Estacional,1,Abierta,20,,09/05/2014,20095499,1,2372,CALLE                   ,PADRE JOSE MARIA                                  ,NUM,2,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,,,08:00:00 a. m.,01:30:00 a. m.,,,0,,4,,15,  
157,270432683,12,USERA               ,1201,ORCASITAS           ,11080721,1,508015,PLAZA                   ,MIL DELEGADOS                                     ,NUM,1,28041,44004456,446908952,1,Puerta Calle,4,Cerrado,10,,PB,,,,BAR SANCHEZ,2,Estacional,1,Abierta,2592,,09/05/2014,11080721,1,508015,PLAZA                   ,MIL DELEGADOS                                     ,NUM,1,  ,Plaza peatonal,10:00:00 a. m.,01:00:00 a. m.,,,10:00:00 a. m.,02:30:00 a. m.,,,0,,8,,32,  
159,270280806,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128792,1,109950,CALLE                   ,BOHEMIOS                                          ,NUM,12,28041,44086754,446756751,1,Puerta Calle,1,Abierto,20,,PB,A,,,VENTA CARMONA,1,Anual,1,Abierta,6403,6403,09/05/2014,11128792,1,109950,CALLE                   ,BOHEMIOS                                          ,NUM,12,  ,Calle peatonal,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,16,16,64,  
160,270183220,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128446,1,271750,CALLE                   ,ESCORIAZA                                         ,NUM,5,28041,44093354,446697451,1,Puerta Calle,1,Abierto,80,,PB,B,,,CAFETERIA LUMAR,2,Estacional,1,Abierta,3773,,09/05/2014,11128446,1,271750,CALLE                   ,ESCORIAZA                                         ,NUM,5,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,,,08:00:00 a. m.,01:30:00 a. m.,,,0,,12,,48,  
