prov_insc,cant_insc,parr_insc,anio_insc,mes_insc,mes_reg,dia_insc,fecha_insc,hijos_rec,mcap_bie,nac_1,cod_pais1,sexo_1,anio_nac1,mes_nac1,dia_nac1,fecha_nac1,edad_1,nmatant1,est_civi1,p_etnica1,niv_inst1,sabe_leer1,prov_hab1,cant_hab1,parr_hab1,area_1,nac_2,cod_pais2,sexo_2,anio_nac2,mes_nac2,dia_nac2,fecha_nac2,edad_2,nmatant2,est_civi2,p_etnica2,niv_inst2,sabe_leer2,prov_hab2,cant_hab2,parr_hab2,area_2
9,906,90601,2020,12,diciembre,1,12/01/2020,0,2,1,218,1,1963,6,1,06/01/1963,57,1,2,6,4,0,9,906,90601,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,906,90601,1
9,901,90112,2020,11,noviembre,28,11/28/2020,0,2,1,218,1,1982,5,10,05/10/1982,38,1,2,6,8,0,9,901,90112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90112,1
9,921,92150,2020,11,noviembre,19,11/19/2020,0,2,1,218,1,1987,7,17,7/17/1987,33,1,2,6,8,0,9,921,92150,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,921,92150,1
9,901,90112,2020,12,diciembre,15,12/15/2020,0,2,1,218,1,1991,2,26,2/26/1991,29,1,2,6,6,0,9,901,90112,1,9,999,2,9999,99,99, ,999,0,1,2,9,0,9,901,90112,1
9,901,90112,2020,12,diciembre,16,12/16/2020,4,2,1,218,1,1974,8,6,08/06/1974,46,1,2,6,4,0,9,901,90112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90112,1
9,904,90450,2020,12,diciembre,17,12/17/2020,0,2,1,218,1,1962,9,27,9/27/1962,58,1,2,6,4,0,9,904,90450,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,904,90450,1
9,901,90112,2020,12,diciembre,21,12/21/2020,0,2,1,218,1,1985,10,3,10/03/1985,35,1,2,6,8,0,9,901,90112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90112,1
9,901,90112,2020,12,diciembre,23,12/23/2020,0,2,1,218,1,1955,3,26,3/26/1955,65,1,2,6,6,0,9,901,90112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90112,1
9,912,91250,2020,12,diciembre,23,12/23/2020,0,2,1,218,1,1991,8,17,8/17/1991,29,1,2,6,8,0,9,912,91250,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,912,91250,1
9,901,90112,2020,12,diciembre,30,12/30/2020,0,2,1,218,1,1987,4,25,4/25/1987,33,1,2,6,6,0,9,901,90112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90112,1
17,1701,170110,2020,12,diciembre,11,12/11/2020,0,2,1,218,1,1954,2,11,02/11/1954,66,1,2,6,4,0,17,1701,170110,1,1,218,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170110,1
17,1703,170350,2020,12,diciembre,29,12/29/2020,2,2,1,218,1,1985,9,10,09/10/1985,35,1,2,6,6,0,17,1703,170350,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1703,170350,1
17,1701,170113,2020,10,octubre,13,10/13/2020,0,2,1,218,1,1992,5,14,5/14/1992,28,0,1,6,6,0,17,1701,170113,1,1,218,2,9999,99,99, ,999,0,1,6,4,0,17,1701,170113,1
17,1701,170113,2020,10,octubre,22,10/22/2020,0,2,1,218,1,1984,7,5,07/05/1984,36,0,1,6,6,0,17,1701,170113,1,1,218,2,9999,99,99, ,999,0,1,6,6,0,17,1701,170113,1
17,1701,170113,2020,11,noviembre,13,11/13/2020,0,2,1,218,1,1997,2,18,2/18/1997,23,0,1,6,8,0,17,1701,170113,1,1,218,2,9999,99,99, ,999,0,1,6,6,0,17,1701,170113,1
9,901,90110,2020,1,enero,21,1/21/2020,0,2,1,218,1,1998,6,23,6/23/1998,21,0,1,6,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,20,2/20/2020,0,2,1,218,1,1989,2,20,2/20/1989,31,0,1,6,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,26,2/26/2020,0,2,1,218,1,1996,12,17,12/17/1996,23,0,1,6,8,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,21,2/21/2020,1,2,1,218,1,1971,3,2,03/02/1971,48,0,1,6,4,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,21,2/21/2020,1,2,1,218,1,1987,6,26,6/26/1987,32,0,1,6,8,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,9,901,90110,1
9,901,90110,2020,1,enero,3,01/03/2020,1,2,1,218,1,1997,6,24,6/24/1997,22,0,1,6,4,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,1,enero,2,01/02/2020,0,2,1,218,1,1994,5,27,5/27/1994,25,0,1,6,8,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,1,enero,7,01/07/2020,1,2,1,218,1,1996,7,3,07/03/1996,23,0,1,6,8,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,1,enero,3,01/03/2020,0,2,1,218,1,1989,2,18,2/18/1989,30,0,1,6,8,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,1,enero,7,01/07/2020,0,2,1,218,1,1937,12,25,12/25/1937,82,0,1,6,4,0,9,901,90110,1,1,218,2,9999,99,99, ,999,0,1,6,4,0,9,901,90110,1
9,901,90110,2020,1,enero,10,01/10/2020,0,2,1,218,1,1983,5,26,5/26/1983,36,0,1,6,8,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,1,enero,23,1/23/2020,0,2,1,218,1,1994,7,14,7/14/1994,25,0,1,6,6,0,9,901,90110,1,1,218,2,9999,99,99, ,999,0,1,6,6,0,9,901,90110,1
9,901,90110,2020,1,enero,29,1/29/2020,1,2,1,218,1,1992,6,21,6/21/1992,27,0,1,6,6,0,9,901,90110,1,1,218,2,9999,99,99, ,999,0,1,6,4,0,9,901,90110,1
9,901,90110,2020,2,febrero,5,02/05/2020,2,2,1,218,1,1980,8,19,8/19/1980,39,0,1,6,8,0,9,901,90110,1,1,218,2,9999,99,99, ,999,0,1,5,6,0,9,901,90110,1
9,907,90701,2020,1,enero,10,01/10/2020,0,2,1,218,1,1990,3,2,03/02/1990,29,0,1,6,6,0,9,907,90701,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,907,90701,1
9,906,90601,2020,2,febrero,4,02/04/2020,1,1,1,218,1,1983,12,23,12/23/1983,36,0,1,6,4,0,9,906,90601,1,1,218,2,9999,99,99, ,999,0,1,6,6,0,9,906,90601,1
9,906,90601,2020,2,febrero,6,02/06/2020,2,2,1,218,1,1981,4,12,04/12/1981,38,0,1,6,6,0,9,906,90601,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,906,90601,1
9,911,91150,2020,1,enero,20,1/20/2020,4,2,1,218,1,1975,6,3,06/03/1975,44,0,1,6,2,0,9,911,91150,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,911,91150,1
9,901,90110,2020,1,enero,6,01/06/2020,0,2,1,218,2,1989,6,21,6/21/1989,30,0,1,6,8,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,1,enero,3,01/03/2020,0,2,1,218,1,1984,11,15,11/15/1984,35,0,1,6,8,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,5,9,0,9,901,90110,1
9,901,90110,2020,1,enero,7,01/07/2020,0,2,1,218,1,1991,8,16,8/16/1991,28,0,1,6,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,1,enero,8,01/08/2020,3,2,1,218,1,1977,1,5,01/05/1977,43,0,1,6,9,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,1,enero,8,01/08/2020,0,2,1,218,1,1991,3,13,3/13/1991,28,0,1,6,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,1,enero,8,01/08/2020,0,2,1,218,1,1998,3,3,03/03/1998,21,0,1,6,4,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,1,enero,10,01/10/2020,0,2,1,218,1,1987,1,4,01/04/1987,33,0,1,6,8,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,9,901,90110,1
9,901,90110,2020,1,enero,11,01/11/2020,0,2,1,218,1,1974,5,23,5/23/1974,45,0,1,6,4,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,1,enero,14,1/14/2020,0,2,1,218,1,2000,4,2,04/02/2000,19,0,1,6,4,0,9,901,90110,1,1,218,2,9999,99,99, ,999,0,1,6,4,0,9,901,90110,1
9,901,90110,2020,1,enero,27,1/27/2020,0,2,1,218,1,1975,2,16,2/16/1975,44,0,1,6,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,9,901,90110,1
9,901,90110,2020,1,enero,20,1/20/2020,0,2,1,218,1,1992,12,30,12/30/1992,27,0,1,6,8,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,1,enero,20,1/20/2020,1,2,1,218,1,1999,5,1,05/01/1999,20,0,1,6,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,18,2/18/2020,0,2,1,218,1,1987,3,13,3/13/1987,32,0,1,6,8,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,1,enero,30,1/30/2020,0,2,1,218,1,1978,10,21,10/21/1978,41,0,1,6,4,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,1,enero,31,1/31/2020,0,2,1,218,1,1996,2,21,2/21/1996,23,0,1,5,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,3,02/03/2020,0,2,1,218,1,1985,10,8,10/08/1985,34,0,1,6,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,6,02/06/2020,1,2,1,218,1,1991,9,23,9/23/1991,28,0,1,6,6,0,9,901,90110,1,1,218,2,9999,99,99, ,999,0,1,6,6,0,9,901,90110,1
9,901,90110,2020,2,febrero,10,02/10/2020,1,2,1,218,1,1986,5,30,5/30/1986,33,0,1,2,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,10,02/10/2020,0,2,1,218,1,2001,7,1,07/01/2001,18,0,1,3,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,10,02/10/2020,0,2,1,218,2,1983,4,2,04/02/1983,36,0,1,6,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,14,2/14/2020,0,2,1,218,1,1993,9,14,9/14/1993,26,0,1,6,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,17,2/17/2020,0,2,1,218,1,1994,10,19,10/19/1994,25,0,1,6,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,3,marzo,6,03/06/2020,2,2,1,218,1,1997,12,24,12/24/1997,22,0,1,6,4,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,907,90701,2020,2,febrero,5,02/05/2020,0,2,1,218,1,1966,8,18,8/18/1966,53,0,1,6,4,0,9,907,90701,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,907,90701,1
9,907,90701,2020,2,febrero,14,2/14/2020,3,2,1,218,1,1991,3,7,03/07/1991,28,0,1,6,6,0,9,907,90701,1,1,218,2,9999,99,99, ,999,0,1,6,6,0,9,907,90701,1
9,907,90701,2020,2,febrero,17,2/17/2020,4,2,1,218,1,1982,11,25,11/25/1982,37,0,1,6,6,0,9,907,90701,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,907,90701,1
9,907,90701,2020,3,marzo,9,03/09/2020,0,2,1,218,1,1997,12,14,12/14/1997,22,0,1,6,6,0,9,907,90701,1,1,218,2,9999,99,99, ,999,0,1,5,6,0,9,907,90701,1
9,901,90110,2020,2,febrero,18,2/18/2020,2,2,1,218,1,1965,11,13,11/13/1965,54,0,1,6,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,18,2/18/2020,0,2,1,218,1,1998,4,9,04/09/1998,21,0,1,6,6,0,9,901,90110,1,1,218,2,9999,99,99, ,999,0,1,6,6,0,9,901,90110,1
9,901,90110,2020,2,febrero,19,2/19/2020,1,2,1,218,1,1971,8,22,8/22/1971,48,0,1,6,4,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,909,90950,2020,2,febrero,7,02/07/2020,0,2,1,218,1,1989,2,11,02/11/1989,30,0,1,6,6,0,9,909,90950,1,1,218,2,9999,99,99, ,999,0,1,6,6,0,9,909,90950,1
9,909,90950,2020,2,febrero,27,2/27/2020,0,2,1,218,1,1999,6,23,6/23/1999,20,0,1,6,4,0,9,909,90950,1,1,218,2,9999,99,99, ,999,0,1,6,6,0,9,909,90950,1
9,901,90110,2020,2,febrero,18,2/18/2020,0,2,1,218,1,1989,6,3,06/03/1989,30,0,1,6,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,1,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,13,2/13/2020,0,2,1,218,1,1990,4,8,04/08/1990,29,0,1,6,6,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,14,2/14/2020,1,2,1,218,1,1977,2,14,2/14/1977,43,0,1,6,8,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
9,901,90110,2020,2,febrero,14,2/14/2020,3,2,1,218,1,1996,12,7,12/07/1996,23,0,1,6,6,0,9,901,90110,1,1,218,2,9999,99,99, ,999,0,1,6,4,0,9,901,90110,1
9,911,91150,2020,2,febrero,21,2/21/2020,2,2,1,218,1,1968,3,13,3/13/1968,51,0,1,6,4,0,9,911,91150,1,1,218,2,9999,99,99, ,999,0,1,6,4,0,9,911,91150,1
9,920,92050,2020,2,febrero,14,2/14/2020,0,2,1,218,1,1992,5,2,05/02/1992,27,0,1,6,4,0,9,920,92050,1,9,999,2,9999,99,99, ,999,0,1,5,9,0,9,920,92050,1
9,904,90450,2020,3,marzo,6,03/06/2020,0,2,1,218,1,1978,12,26,12/26/1978,41,0,1,6,4,0,9,904,90450,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,904,90450,1
9,921,92150,2020,1,enero,24,1/24/2020,1,2,1,218,1,1994,9,4,09/04/1994,25,0,1,6,6,0,9,921,92150,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,921,92150,1
9,902,90250,2020,9,septiembre,14,9/14/2020,5,2,1,218,1,1959,10,30,10/30/1959,60,0,1,6,4,0,9,902,90250,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,902,90250,1
17,1701,170126,2020,9,septiembre,24,9/24/2020,0,2,1,218,1,1976,9,25,9/25/1976,43,0,1,6,4,0,17,1701,170126,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170126,1
17,1701,170126,2020,10,octubre,19,10/19/2020,2,2,2,862,1,1991,8,1,08/01/1991,29,0,1,6,8,0,17,1701,170126,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170126,1
17,1701,170126,2020,10,octubre,19,10/19/2020,0,2,1,218,1,1990,4,12,04/12/1990,30,0,1,6,6,0,17,1701,170126,1,1,218,2,9999,99,99, ,999,0,1,6,6,0,17,1701,170126,1
17,1701,170126,2020,11,noviembre,14,11/14/2020,0,2,1,218,2,1987,10,24,10/24/1987,33,0,1,6,8,0,17,1701,170126,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,17,1701,170126,1
17,1701,170126,2020,11,noviembre,19,11/19/2020,1,2,1,218,1,1997,6,11,06/11/1997,23,0,1,6,8,0,17,1701,170126,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170126,1
17,1701,170126,2020,12,diciembre,4,12/04/2020,0,2,2,862,1,1993,5,7,05/07/1993,27,0,1,8,2,0,17,1701,170126,1,9,999,2,9999,99,99, ,999,0,1,8,9,0,17,1701,170126,1
17,1701,170126,2020,12,diciembre,28,12/28/2020,0,2,1,218,1,1994,10,4,10/04/1994,26,0,1,6,8,0,17,1701,170126,1,1,218,2,9999,99,99, ,999,0,1,5,6,0,17,1701,170126,1
17,1701,170112,2020,9,septiembre,14,9/14/2020,0,2,1,218,1,1989,4,15,4/15/1989,31,0,1,6,8,0,17,1701,170112,1,2,756,2,9999,99,99, ,999,0,1,7,2,0,17,1701,170112,1
17,1701,170112,2020,9,septiembre,15,9/15/2020,0,9,1,218,1,1992,12,8,12/08/1992,27,0,1,6,2,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170112,1
17,1701,170112,2020,9,septiembre,1,09/01/2020,0,2,1,218,2,1992,2,20,2/20/1992,28,0,1,6,8,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170112,1
17,1701,170112,2020,9,septiembre,8,09/08/2020,0,2,1,218,1,1986,6,7,06/07/1986,34,0,1,6,6,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170112,1
17,1701,170112,2020,9,septiembre,17,9/17/2020,0,2,1,218,1,1994,1,14,1/14/1994,26,0,1,6,6,0,17,1701,170112,1,2,862,2,9999,99,99, ,999,0,1,6,2,0,17,1701,170112,1
17,1701,170112,2020,9,septiembre,24,9/24/2020,0,2,1,218,1,1984,12,6,12/06/1984,35,0,1,6,6,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170112,1
17,1701,170112,2020,9,septiembre,29,9/29/2020,0,2,1,218,1,1987,6,8,06/08/1987,33,0,1,6,6,0,17,1701,170112,1,1,218,2,9999,99,99, ,999,0,1,6,8,0,17,1701,170112,1
17,1701,170112,2020,10,octubre,2,10/02/2020,0,2,1,218,1,1985,2,7,02/07/1985,35,0,1,6,8,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170112,1
17,1701,170112,2020,10,octubre,5,10/05/2020,0,9,1,218,1,1987,4,20,4/20/1987,33,0,1,1,6,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,8,9,0,17,1701,170112,1
17,1701,170112,2020,10,octubre,5,10/05/2020,0,2,1,218,1,1994,4,2,04/02/1994,26,0,1,6,6,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,8,9,0,17,1701,170112,1
17,1701,170112,2020,10,octubre,8,10/08/2020,0,2,1,218,1,2000,5,27,5/27/2000,20,0,1,1,6,0,17,1701,170112,1,1,218,2,9999,99,99, ,999,0,1,1,8,0,17,1701,170112,1
17,1701,170112,2020,10,octubre,12,10/12/2020,0,2,1,218,1,1993,10,24,10/24/1993,26,0,1,6,8,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,17,1701,170112,1
17,1701,170112,2020,10,octubre,13,10/13/2020,0,2,1,218,1,2000,3,7,03/07/2000,20,0,1,6,4,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,8,9,0,17,1701,170112,1
17,1701,170112,2020,10,octubre,14,10/14/2020,0,2,2,862,1,1999,3,2,03/02/1999,21,0,1,3,2,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170112,1
17,1701,170112,2020,10,octubre,13,10/13/2020,0,2,1,218,1,1990,3,16,3/16/1990,30,0,1,6,6,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,17,1701,170112,1
17,1701,170112,2020,10,octubre,21,10/21/2020,0,2,1,218,1,1988,1,17,1/17/1988,32,0,1,6,8,0,17,1701,170112,1,1,218,2,9999,99,99, ,999,0,1,6,8,0,17,1701,170112,1
17,1701,170112,2020,10,octubre,29,10/29/2020,0,2,1,218,1,1988,6,1,06/01/1988,32,0,1,6,8,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,17,1701,170112,1
17,1701,170112,2020,11,noviembre,4,11/04/2020,0,2,1,218,1,1964,1,29,1/29/1964,56,0,1,6,4,0,17,1701,170112,1,1,218,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170112,1
17,1701,170112,2020,11,noviembre,4,11/04/2020,1,2,1,218,1,1972,6,27,6/27/1972,48,0,1,6,8,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170112,1
17,1701,170112,2020,11,noviembre,4,11/04/2020,0,2,1,218,1,1989,8,1,08/01/1989,31,0,1,6,6,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170112,1
17,1701,170112,2020,11,noviembre,7,11/07/2020,0,2,1,218,1,1991,6,15,6/15/1991,29,0,1,6,8,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,17,1701,170112,1
17,1701,170112,2020,11,noviembre,9,11/09/2020,0,2,1,218,2,1985,1,16,1/16/1985,35,0,1,3,8,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,17,1701,170112,1
17,1701,170112,2020,11,noviembre,9,11/09/2020,0,2,2,862,1,1988,12,14,12/14/1988,31,0,1,7,8,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,4,9,0,17,1701,170112,1
17,1701,170112,2020,11,noviembre,9,11/09/2020,0,2,1,218,1,1989,10,24,10/24/1989,31,0,1,6,8,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,17,1701,170112,1
17,1701,170112,2020,11,noviembre,24,11/24/2020,0,2,1,218,1,1989,8,3,08/03/1989,31,0,1,6,8,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170112,1
17,1701,170112,2020,11,noviembre,25,11/25/2020,0,2,1,218,1,1989,5,31,5/31/1989,31,0,1,6,8,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,17,1701,170112,1
17,1701,170112,2020,11,noviembre,24,11/24/2020,1,2,1,218,1,1986,4,20,4/20/1986,34,0,1,6,8,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170112,1
17,1701,170112,2020,12,diciembre,23,12/23/2020,0,2,1,218,1,1994,9,10,09/10/1994,26,0,1,6,6,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,8,9,0,17,1701,170112,1
17,1701,170112,2020,11,noviembre,27,11/27/2020,0,2,1,218,1,1980,6,9,06/09/1980,40,0,1,4,6,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,17,1701,170112,1
17,1701,170112,2020,11,noviembre,30,11/30/2020,0,2,1,218,1,1987,7,22,7/22/1987,33,0,1,7,4,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,8,9,0,17,1701,170112,1
17,1701,170112,2020,12,diciembre,1,12/01/2020,0,2,1,218,1,1994,2,27,2/27/1994,26,0,1,6,6,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170112,1
17,1701,170112,2020,12,diciembre,8,12/08/2020,0,2,1,218,1,1995,10,20,10/20/1995,25,0,1,6,6,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170112,1
17,1701,170112,2020,12,diciembre,8,12/08/2020,0,9,1,218,1,1987,8,26,8/26/1987,33,0,1,6,6,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,17,1701,170112,1
17,1701,170112,2020,12,diciembre,14,12/14/2020,0,2,1,218,1,1999,4,21,4/21/1999,21,0,1,7,4,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,17,1701,170112,1
17,1701,170112,2020,12,diciembre,16,12/16/2020,0,2,1,218,1,1974,1,24,1/24/1974,46,0,1,6,6,0,17,1701,170112,1,2,170,2,9999,99,99, ,999,0,1,6,6,0,17,1701,170112,1
17,1701,170112,2020,12,diciembre,17,12/17/2020,0,2,2,862,2,1984,9,27,9/27/1984,36,0,1,6,2,0,17,1701,170112,1,1,218,2,9999,99,99, ,999,0,1,6,8,0,17,1701,170112,1
17,1701,170112,2020,12,diciembre,17,12/17/2020,0,2,2,862,1,1988,10,6,10/06/1988,32,0,1,6,8,0,17,1701,170112,1,2,862,2,9999,99,99, ,999,0,1,7,8,0,17,1701,170112,1
17,1701,170112,2020,12,diciembre,22,12/22/2020,0,2,1,218,1,1988,4,20,4/20/1988,32,0,1,6,6,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,17,1701,170112,1
17,1701,170112,2020,12,diciembre,17,12/17/2020,0,2,1,218,1,1994,7,3,07/03/1994,26,0,1,6,8,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,7,9,0,17,1701,170112,1
17,1701,170112,2020,12,diciembre,28,12/28/2020,0,2,1,218,1,1989,6,9,06/09/1989,31,0,1,6,6,0,17,1701,170112,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170112,1
17,1701,170177,2020,10,octubre,2,10/02/2020,0,2,1,218,1,1985,10,5,10/05/1985,34,0,1,6,6,0,17,1701,170177,2,9,999,2,9999,99,99, ,999,0,1,6,9,0,17,1701,170177,2
17,1701,170177,2020,11,noviembre,13,11/13/2020,0,2,1,218,1,1983,11,12,11/12/1983,37,0,1,6,6,0,17,1701,170177,2,1,218,2,9999,99,99, ,999,0,1,6,4,0,17,1701,170177,2
17,1701,170155,2020,9,septiembre,4,09/04/2020,0,2,1,218,1,1992,7,2,07/02/1992,28,0,1,6,8,0,17,1701,170155,2,1,218,2,9999,99,99, ,999,0,1,6,4,0,17,1701,170155,2
9,912,91250,2020,2,febrero,27,2/27/2020,0,2,1,218,1,1996,8,2,08/02/1996,23,0,1,6,6,0,9,912,91250,1,1,218,2,9999,99,99, ,999,0,1,6,8,0,9,912,91250,1
9,901,90110,2020,2,febrero,27,2/27/2020,0,2,1,218,1,1980,2,4,02/04/1980,40,0,1,6,6,0,9,901,90110,1,1,218,2,9999,99,99, ,999,0,1,6,8,0,9,901,90110,1
9,901,90110,2020,2,febrero,26,2/26/2020,0,2,1,218,1,1981,7,5,07/05/1981,38,0,1,6,8,0,9,901,90110,1,9,999,2,9999,99,99, ,999,0,1,6,9,0,9,901,90110,1
