fecha;consumo_kWh
1/9/2021;1121
1/9/2021;4904
1/9/2021;2045,39
1/9/2021;4877
1/9/2021;1377
1/9/2021;784
1/9/2021;1113
1/9/2021;502
1/9/2021;1890,06
1/9/2021;1039
1/9/2021;3081
1/9/2021;1779
1/9/2021;977
1/9/2021;1377
1/9/2021;1417
1/9/2021;526
1/9/2021;1247
1/9/2021;2302
1/9/2021;1148
1/9/2021;1806
1/9/2021;1247
1/9/2021;2123
1/9/2021;1234
1/9/2021;1547
1/9/2021;3211
1/9/2021;1656
1/9/2021;3535
1/9/2021;1628
1/9/2021;2611
1/9/2021;1407
1/9/2021;852
1/9/2021;1379
1/9/2021;1055
1/9/2021;846,6
1/9/2021;5849,7
1/9/2021;2008
1/9/2021;1442
1/9/2021;1621
1/9/2021;2693
1/9/2021;1582
1/9/2021;2734
1/9/2021;3069
1/9/2021;1010
1/9/2021;1385
1/9/2021;2575
1/9/2021;2783
1/9/2021;410
1/9/2021;968
1/9/2021;728
1/9/2021;1555
1/9/2021;1727
1/9/2021;1441
1/9/2021;1913
1/9/2021;2313
1/9/2021;495
1/9/2021;1540
1/9/2021;1988
1/9/2021;128
1/9/2021;370
1/9/2021;2651
1/9/2021;1959
1/9/2021;2650
1/9/2021;461
1/9/2021;2435
1/9/2021;609
1/9/2021;4591
1/9/2021;792
1/9/2021;1791
1/9/2021;1516
1/9/2021;2083
1/9/2021;1749
1/9/2021;458
1/9/2021;615
1/9/2021;112
1/9/2021;3826
1/9/2021;2763
1/9/2021;1802
1/9/2021;1815
1/9/2021;2025
1/9/2021;2887
1/9/2021;2607
1/9/2021;1353
1/9/2021;3414
1/9/2021;2094
1/9/2021;2033
1/9/2021;2632,62
1/9/2021;1311
1/9/2021;1731
1/9/2021;1872
1/9/2021;1730
1/9/2021;1694,22
1/9/2021;1752
1/9/2021;2048
1/9/2021;3172
1/9/2021;2401
1/9/2021;2061
1/9/2021;2395
1/9/2021;1602
1/9/2021;1150
1/9/2021;2216
1/9/2021;1460
1/9/2021;1278
1/9/2021;660
1/9/2021;896
1/9/2021;1883
1/9/2021;2108
1/9/2021;1396
1/9/2021;3695
1/9/2021;1169
1/9/2021;2842
1/9/2021;2001,24
1/9/2021;3427
1/9/2021;1739
1/9/2021;4050
1/9/2021;3319
1/9/2021;610
1/9/2021;926
1/9/2021;455
1/9/2021;2131
1/9/2021;0
1/9/2021;627
1/9/2021;2754
1/9/2021;195
1/9/2021;5456
1/9/2021;4302
1/9/2021;1631
1/9/2021;1729
1/9/2021;1897
1/9/2021;471
1/9/2021;625
1/9/2021;1721
1/9/2021;0
1/9/2021;2764
1/9/2021;1462
1/9/2021;2483
1/9/2021;1555
1/9/2021;2369
1/9/2021;2335
1/9/2021;2099
1/9/2021;3178
1/9/2021;2344
1/9/2021;2270
1/9/2021;1993
1/9/2021;1515
1/9/2021;1975
1/9/2021;2336
1/9/2021;1426
1/9/2021;1390
1/9/2021;1056
1/9/2021;1536
1/9/2021;1945
1/9/2021;1368
1/9/2021;4194
1/9/2021;2650
1/9/2021;840
1/9/2021;1876
1/9/2021;2924
1/9/2021;1342,32
1/9/2021;2582
1/9/2021;818
1/9/2021;1770,72
1/9/2021;1996
1/9/2021;3137
1/9/2021;3157
1/9/2021;2867
1/9/2021;3015,12
1/9/2021;2744
1/9/2021;665
1/9/2021;557
1/9/2021;972
1/9/2021;5932,32
1/9/2021;2788
1/9/2021;2098
1/9/2021;1450
1/9/2021;2379
1/9/2021;4217
1/9/2021;1215
1/9/2021;290
1/9/2021;1257
1/9/2021;2493
1/9/2021;792
1/9/2021;1630
1/9/2021;2542
1/9/2021;163
1/9/2021;2783
1/9/2021;1409
1/9/2021;0
1/9/2021;2453
1/9/2021;1250
1/9/2021;2515
1/9/2021;1324
1/9/2021;537
1/9/2021;1587
1/9/2021;917
1/9/2021;1196
1/9/2021;1211
1/9/2021;299
1/9/2021;1719
1/9/2021;1827
1/9/2021;203
1/9/2021;1935
1/9/2021;1119
1/9/2021;158
1/9/2021;162
1/9/2021;1666
1/9/2021;0
1/9/2021;701
1/9/2021;1579
1/9/2021;2416
1/9/2021;1913
1/9/2021;1255
1/9/2021;2191
1/9/2021;858
1/9/2021;1848
1/9/2021;2055
1/9/2021;1650,36
1/9/2021;390
1/9/2021;2038
1/9/2021;2278
1/9/2021;2646
1/9/2021;0
1/9/2021;783
1/9/2021;1511
1/9/2021;2649
1/9/2021;2902
1/9/2021;2313
1/9/2021;2417,4
1/9/2021;1830
1/9/2021;1455
1/9/2021;891
1/9/2021;970
1/9/2021;2201
1/9/2021;2405
1/9/2021;2380
1/9/2021;1363
1/9/2021;3622
1/9/2021;1709
1/9/2021;984
1/9/2021;2318
1/9/2021;1289
1/9/2021;150
1/9/2021;762
1/9/2021;1654,44
1/9/2021;3186
1/9/2021;2981
1/9/2021;2130
1/9/2021;2205
1/9/2021;197
1/9/2021;151
1/9/2021;823
1/9/2021;1677
1/9/2021;1695
1/9/2021;1750
1/9/2021;2194
1/9/2021;2691
1/9/2021;1293
1/9/2021;3162
1/9/2021;2067
1/9/2021;1675
1/9/2021;3141
1/9/2021;1381
1/9/2021;1332
1/9/2021;1624
1/9/2021;2575
1/9/2021;1668
1/9/2021;2686
1/9/2021;1844
1/9/2021;2403
1/9/2021;2017
1/9/2021;2171
1/9/2021;3312
1/9/2021;1557
1/9/2021;1119
1/9/2021;1602
1/9/2021;2497
1/9/2021;1844
1/9/2021;2552
1/9/2021;44
1/9/2021;1051
1/9/2021;1884
1/9/2021;0
1/9/2021;1169
1/9/2021;998
1/9/2021;1694,22
1/9/2021;1476
1/9/2021;1366
1/9/2021;2234
1/9/2021;986
1/9/2021;0
1/9/2021;1771
1/9/2021;1193,4
1/9/2021;1508
1/9/2021;3321
1/9/2021;2197
1/9/2021;1813
1/9/2021;1763
1/9/2021;1453,5
1/9/2021;170
1/9/2021;2549
1/9/2021;1873
1/9/2021;2518
1/9/2021;1786
1/9/2021;2517
1/9/2021;2570
1/9/2021;3095
1/9/2021;2137
1/9/2021;0
1/9/2021;153
1/9/2021;312
1/9/2021;2499
1/9/2021;2734
1/9/2021;2947
1/9/2021;2101
1/9/2021;2315
1/9/2021;2178
1/9/2021;1852
1/9/2021;1153
1/9/2021;1735
1/9/2021;0
1/9/2021;1107
1/9/2021;3028
1/9/2021;2082
1/9/2021;0
1/9/2021;2553
1/9/2021;1768
1/9/2021;2543
1/9/2021;1657
1/9/2021;633
1/9/2021;1336
1/9/2021;1239
1/9/2021;1767
1/9/2021;2263
1/9/2021;2351
1/9/2021;2070
1/9/2021;2670
1/9/2021;1831
1/9/2021;1559
1/9/2021;2464
1/9/2021;2811
1/9/2021;1639
1/9/2021;3067
1/9/2021;1617
1/9/2021;2420
1/9/2021;2542
1/9/2021;2206
1/9/2021;2548
1/9/2021;2812
1/9/2021;14
1/9/2021;2916
1/9/2021;0
1/9/2021;2664
1/9/2021;3204
1/9/2021;1404
1/9/2021;1007
1/9/2021;1860
1/9/2021;1564
1/9/2021;1967
1/9/2021;1993
1/9/2021;2512
1/9/2021;481
1/9/2021;456
1/9/2021;3170
1/9/2021;2669
1/9/2021;1796
1/9/2021;551
1/9/2021;3241
1/9/2021;5960
1/9/2021;2814
1/9/2021;1232
1/9/2021;1832
1/9/2021;2967
1/9/2021;3787
1/9/2021;1549
1/9/2021;1589
1/9/2021;1143
1/9/2021;421
1/9/2021;2290
1/9/2021;1766
1/9/2021;1639
1/9/2021;1316
1/9/2021;1307
1/9/2021;1755
1/9/2021;3166
1/9/2021;3418
1/9/2021;3065
1/9/2021;57
1/9/2021;1843
1/9/2021;4109
1/9/2021;6253
1/9/2021;705
1/9/2021;2267
1/9/2021;1548
1/9/2021;1126
1/9/2021;1640
1/9/2021;1800
1/9/2021;1471
1/9/2021;1206
1/9/2021;1626
1/9/2021;1406
1/9/2021;1415
1/9/2021;1409
1/9/2021;2301
1/9/2021;1828
1/9/2021;1221
1/9/2021;1872
1/9/2021;1787
1/9/2021;2415
1/9/2021;2314
1/9/2021;613
1/9/2021;1767
1/9/2021;2530,62
1/9/2021;2751
1/9/2021;1717
1/9/2021;2423
1/9/2021;1702
1/9/2021;3095
1/9/2021;2675
1/9/2021;2695
1/9/2021;2789
1/9/2021;2173
1/9/2021;2479
1/9/2021;2045
1/9/2021;1549
1/9/2021;2418
1/9/2021;452
1/9/2021;664
1/9/2021;925
1/9/2021;2386
1/9/2021;1872
1/9/2021;908
1/9/2021;676
1/9/2021;642
1/9/2021;1846
1/9/2021;1748
1/9/2021;2383,74
1/9/2021;1699
1/9/2021;2269,4
1/9/2021;2291
1/9/2021;1324
1/9/2021;1901
1/9/2021;1146
1/9/2021;1329
1/9/2021;770
1/9/2021;1008
1/9/2021;5219,34
1/9/2021;1705
1/9/2021;4265,64
1/9/2021;4508,4
1/9/2021;1278
1/9/2021;1026
1/9/2021;1066
1/9/2021;2649
1/9/2021;1977
1/9/2021;3051
1/9/2021;1821
1/9/2021;1461
1/9/2021;2234
1/9/2021;2834
1/9/2021;2790
1/9/2021;1826
1/9/2021;2048
1/9/2021;2369
1/9/2021;1344
1/9/2021;2930
1/9/2021;1093
1/9/2021;2036
1/9/2021;117
1/9/2021;1806
1/9/2021;1493
1/9/2021;1643
1/9/2021;1781
1/9/2021;363
1/9/2021;337
1/9/2021;478
1/9/2021;1586
1/9/2021;264
1/9/2021;2213
1/9/2021;2000
1/9/2021;2284
1/9/2021;3525
1/9/2021;2289
1/9/2021;2002
1/9/2021;2250
1/9/2021;2975
1/9/2021;955,74
1/9/2021;2179
1/9/2021;1659
1/9/2021;1326
1/9/2021;599
1/9/2021;1875
1/9/2021;1620
1/9/2021;1324
1/9/2021;2501
1/9/2021;703
1/9/2021;1764
1/9/2021;3250,78
1/9/2021;3019,81
1/9/2021;4091,13
1/9/2021;3004,8
1/9/2021;8820,6
1/9/2021;4099,07
1/9/2021;2137,92
1/9/2021;1633
1/9/2021;2251
1/9/2021;2742,5
1/9/2021;3626
1/9/2021;747
1/9/2021;1461
1/9/2021;0
1/9/2021;393
1/9/2021;664
1/9/2021;7402
1/9/2021;2930
1/9/2021;2669
1/9/2021;1931
1/9/2021;728
1/9/2021;1609
1/9/2021;1994
1/9/2021;1877
1/9/2021;1335
1/9/2021;3384
1/9/2021;1623
1/9/2021;1728
1/9/2021;1212
1/9/2021;1749
1/9/2021;1593
1/9/2021;398
1/9/2021;2132
1/9/2021;2488
1/9/2021;1567
1/9/2021;1837
1/9/2021;1566
1/9/2021;1453
1/9/2021;2204
1/9/2021;1976
1/9/2021;2950
1/9/2021;2778
1/9/2021;3051
1/9/2021;1541
1/9/2021;2803
1/9/2021;2424
1/9/2021;3006
1/9/2021;4101
1/9/2021;2380
1/9/2021;1963
1/9/2021;1238
1/9/2021;1541
1/9/2021;744
1/9/2021;2447
1/9/2021;1688
1/9/2021;4585,17
1/9/2021;2946,8
1/9/2021;3437,3
1/9/2021;5327,1
1/9/2021;3698,9
1/9/2021;4190,7
1/9/2021;8915,6
1/9/2021;4343
1/9/2021;3189
1/9/2021;7384,09
1/9/2021;1507
1/9/2021;2487
1/9/2021;7005,87
1/9/2021;8424
1/9/2021;1969
1/9/2021;768
1/9/2021;1014
1/9/2021;4720
1/9/2021;1738
1/9/2021;4636
1/9/2021;901
1/9/2021;633
1/9/2021;1721
1/9/2021;14701
1/9/2021;2895
1/9/2021;721
1/9/2021;1122
1/9/2021;2894
1/9/2021;1673
1/9/2021;1284
1/9/2021;595
1/9/2021;6235
1/9/2021;2725
1/9/2021;4397
1/9/2021;1909
1/9/2021;1769
1/9/2021;2157
1/9/2021;328
1/9/2021;362
1/9/2021;1445
1/9/2021;2328
1/9/2021;1008
1/9/2021;1620
1/9/2021;2234
1/9/2021;2551
1/9/2021;2003
1/9/2021;3628
1/9/2021;2292
1/9/2021;1429
1/9/2021;6189
1/9/2021;3158
1/9/2021;369
1/9/2021;4420
1/9/2021;2707
1/9/2021;3208
1/9/2021;669
1/9/2021;1452
1/9/2021;8199
1/9/2021;2832
1/9/2021;4041
1/9/2021;2667
1/9/2021;4453
1/9/2021;2334
1/9/2021;4239
1/9/2021;4957
1/9/2021;7694
1/9/2021;4498
1/9/2021;1349
1/9/2021;2415
1/9/2021;1842
1/9/2021;1808
1/9/2021;1857
1/9/2021;2067
1/9/2021;1957
1/9/2021;1444
1/9/2021;2994
1/9/2021;5
1/9/2021;2677
1/9/2021;2972
1/9/2021;2381
1/9/2021;2135
1/9/2021;2092
1/9/2021;1598
1/9/2021;2674
1/9/2021;2226
1/9/2021;1429
1/9/2021;2768
1/9/2021;2712
1/9/2021;2419
1/9/2021;1858
1/9/2021;1596
1/9/2021;1016
1/9/2021;316
1/9/2021;182
1/9/2021;612
1/9/2021;725
1/9/2021;159
1/9/2021;151
1/9/2021;165
1/9/2021;162
1/9/2021;1502
1/9/2021;421
1/9/2021;284
1/9/2021;1703
1/9/2021;2532
1/9/2021;3018
1/9/2021;213
1/9/2021;0
1/9/2021;69
1/9/2021;2324
1/9/2021;1984
1/9/2021;4338
1/9/2021;1686
1/9/2021;1362
1/9/2021;1852
1/9/2021;1688
1/9/2021;3304
1/9/2021;1754
1/9/2021;1924
1/9/2021;1826
1/9/2021;2110,39
1/9/2021;6577,98
1/9/2021;6206
1/9/2021;285957
1/9/2021;3193
1/9/2021;1563
1/9/2021;1041
1/9/2021;1969
1/9/2021;1826
1/9/2021;957
1/9/2021;788
1/9/2021;1373
1/9/2021;912
1/9/2021;2280
1/9/2021;3588
1/9/2021;1218
1/9/2021;1794
1/9/2021;1035
1/9/2021;2266
1/9/2021;3904
1/9/2021;1785
1/9/2021;655
1/9/2021;0
1/9/2021;0
1/9/2021;608
1/9/2021;19
1/9/2021;834
1/9/2021;1726
1/9/2021;1257
1/9/2021;1289
1/9/2021;1670
1/9/2021;2387
1/9/2021;1666
1/9/2021;2772
1/9/2021;1351
1/9/2021;1584
1/9/2021;1707
1/9/2021;2819
1/9/2021;5440
1/9/2021;2386
1/9/2021;1221
1/9/2021;2268
1/9/2021;1905
1/9/2021;2023
1/9/2021;1029
1/9/2021;0
1/9/2021;1827
1/9/2021;1469
1/9/2021;1597
1/9/2021;482
1/9/2021;2083
1/9/2021;947
1/9/2021;3054
1/9/2021;2993
1/9/2021;1765
1/9/2021;4232
1/9/2021;3295
1/9/2021;2463
1/9/2021;2996
1/9/2021;1271
1/9/2021;548
1/9/2021;1296
1/9/2021;1808
1/9/2021;1995
1/9/2021;2142
1/9/2021;2654
1/9/2021;2774
1/9/2021;2415
1/9/2021;1881
1/9/2021;1472
1/9/2021;1824
1/9/2021;1402
1/9/2021;999
1/9/2021;0
1/9/2021;1542
1/9/2021;1882
1/9/2021;1670
1/9/2021;1324
1/9/2021;2310
1/9/2021;1736
1/9/2021;1009
1/9/2021;641
1/9/2021;1517
1/9/2021;2493
1/9/2021;626
1/9/2021;2100
1/9/2021;878
1/9/2021;926
1/9/2021;1921
1/9/2021;1014
1/9/2021;1620
1/9/2021;2452
1/9/2021;2396
1/9/2021;2697
1/9/2021;2706
1/9/2021;1953
1/9/2021;1247
1/9/2021;2423
1/9/2021;2387
1/9/2021;2228
1/9/2021;2530
1/9/2021;1397
1/9/2021;2051
1/9/2021;3105
1/9/2021;3752
1/9/2021;3313
1/9/2021;12065
1/9/2021;1263
1/9/2021;442
1/9/2021;735
1/9/2021;1890
1/9/2021;1147
1/9/2021;591
1/9/2021;1592
1/9/2021;1143
1/9/2021;1908
1/9/2021;2504
1/9/2021;1255
1/9/2021;2639
1/9/2021;2399
1/9/2021;2248
1/9/2021;2361
1/9/2021;1774
1/9/2021;938
1/9/2021;993
1/9/2021;1044
1/9/2021;1344
1/9/2021;10289
1/9/2021;5200
1/9/2021;250
1/9/2021;737
1/9/2021;1117
1/9/2021;1741
1/9/2021;822
1/9/2021;1650
1/9/2021;1414
1/9/2021;5702
1/9/2021;325
1/9/2021;1507
1/9/2021;308
1/9/2021;1463
1/9/2021;697
1/9/2021;1077
1/9/2021;386
1/9/2021;1932
1/9/2021;2450
1/9/2021;2315
1/9/2021;2129
1/9/2021;0
1/9/2021;557
1/9/2021;12219
1/9/2021;1110
1/9/2021;151
1/9/2021;570
1/9/2021;657
1/9/2021;1082
1/9/2021;470
1/9/2021;583
1/9/2021;1375
1/9/2021;1272
1/9/2021;4208
1/9/2021;4322
1/9/2021;2998
1/9/2021;1416
1/9/2021;1247
1/9/2021;1879
1/9/2021;2228
1/9/2021;834
1/9/2021;3045
1/9/2021;1672
1/9/2021;2173
1/9/2021;55
1/9/2021;1004
1/9/2021;5937
1/9/2021;2932
1/9/2021;1561
1/9/2021;9342
1/9/2021;1317
1/9/2021;2064
1/9/2021;3750
1/9/2021;982
1/9/2021;1186
1/9/2021;700
1/9/2021;2598
1/9/2021;1250
1/9/2021;1911
1/9/2021;11429
1/9/2021;1724
1/9/2021;2934
1/9/2021;2018
1/9/2021;2454
1/9/2021;2399
1/9/2021;2890
1/9/2021;0
1/9/2021;423
1/9/2021;6939
1/9/2021;1125
1/9/2021;601
1/9/2021;495
1/9/2021;2198
1/9/2021;2340
1/9/2021;624
1/9/2021;106
1/9/2021;1188
1/9/2021;1207
1/9/2021;576
1/9/2021;561
1/9/2021;3021
1/9/2021;2276
1/9/2021;543
1/9/2021;2745
1/9/2021;3512
1/9/2021;629
1/9/2021;546
1/9/2021;961
1/9/2021;628
1/9/2021;638
1/9/2021;1203
1/9/2021;796
1/9/2021;1782
1/9/2021;1767
1/9/2021;1789
1/9/2021;1878
1/9/2021;2374
1/9/2021;2526
1/9/2021;2925
1/9/2021;1465
1/9/2021;1508
1/9/2021;1542
1/9/2021;530
1/9/2021;1295
1/9/2021;2308
1/9/2021;410
1/9/2021;880
1/9/2021;1639
1/9/2021;1817
1/9/2021;2011
1/9/2021;2709
1/9/2021;3604
1/9/2021;3064
1/9/2021;12526
1/9/2021;1426
1/9/2021;1576
1/9/2021;1267
1/9/2021;1421
1/9/2021;507
1/9/2021;3359
1/9/2021;2235
1/9/2021;2337
1/9/2021;2087
1/9/2021;2076
1/9/2021;2870
1/9/2021;6351
1/9/2021;26
1/9/2021;3785
1/9/2021;7926
1/9/2021;3576
1/9/2021;15996
1/9/2021;6117
1/9/2021;1214
1/9/2021;1901
1/9/2021;947
1/9/2021;1566
1/9/2021;716
1/9/2021;0
1/9/2021;0
1/9/2021;855
1/9/2021;811
1/9/2021;449
1/9/2021;5262
1/9/2021;1649
1/9/2021;2311
1/9/2021;2395
1/9/2021;291
1/9/2021;0
1/9/2021;548
1/9/2021;2577
1/9/2021;2241
1/9/2021;612
1/9/2021;1288
1/9/2021;0
1/9/2021;2174
1/9/2021;0
1/9/2021;2064
1/9/2021;0
1/9/2021;1806
1/9/2021;2368
1/9/2021;1824
1/9/2021;2367
1/9/2021;2638
1/9/2021;1671
1/9/2021;674
1/9/2021;6161
1/9/2021;1809
1/9/2021;1892
1/9/2021;2506
1/9/2021;2440
1/9/2021;3639
1/9/2021;765
1/9/2021;4797
1/9/2021;1551
1/9/2021;3856
1/9/2021;3638
1/9/2021;1856
1/9/2021;282
1/9/2021;2264
1/9/2021;3248
1/9/2021;1648
1/9/2021;1369
1/9/2021;2304
1/9/2021;1067
1/9/2021;242
1/9/2021;2126
1/9/2021;1370
1/9/2021;4420
1/9/2021;1350
1/9/2021;1237
1/9/2021;1321
1/9/2021;4769
1/9/2021;904
1/9/2021;542
1/9/2021;3062
1/9/2021;1723
1/9/2021;271
1/9/2021;840
1/9/2021;2807
1/9/2021;545
1/9/2021;1511
1/9/2021;1639
1/9/2021;3167
1/9/2021;2387
1/9/2021;658
1/9/2021;684
1/9/2021;2597
1/9/2021;3743
1/9/2021;3660
1/9/2021;742
1/9/2021;1134
1/9/2021;3736
1/9/2021;1840
1/9/2021;2857
1/9/2021;7659
1/9/2021;3010
1/9/2021;643
1/9/2021;4119
1/9/2021;1586
1/9/2021;5100
1/9/2021;3331
1/9/2021;705
1/9/2021;861
1/9/2021;6283
1/9/2021;1065
1/9/2021;4411
1/9/2021;1570
1/9/2021;1310
1/9/2021;1112
1/9/2021;631
1/9/2021;566
1/9/2021;2038
1/9/2021;1325
1/9/2021;1186
1/9/2021;933
1/9/2021;1362
1/9/2021;4179
1/9/2021;11692
1/9/2021;4499
1/9/2021;1978
1/9/2021;559
1/9/2021;515
1/9/2021;4002
1/9/2021;1104
1/9/2021;995
1/9/2021;1032
1/9/2021;3990
1/9/2021;5470,26
1/9/2021;376,38
1/9/2021;551,82
1/9/2021;2633,64
1/9/2021;466,14
1/9/2021;845,58
1/9/2021;1887
1/9/2021;2952
1/9/2021;573,24
1/9/2021;818,04
1/9/2021;1992
1/9/2021;2423
1/9/2021;962,88
1/9/2021;1035,3
1/9/2021;1943
1/9/2021;1165,86
1/9/2021;2196,06
1/9/2021;1394,34
1/9/2021;1000
1/9/2021;2276,64
1/9/2021;1002
1/9/2021;1229,1
1/9/2021;1296,42
1/9/2021;1253,58
1/9/2021;512
1/9/2021;1875,78
1/9/2021;757,86
1/9/2021;785,4
1/9/2021;1192,38
1/9/2021;2619,36
1/9/2021;4068,78
1/9/2021;692,58
1/9/2021;1329,06
1/9/2021;1043,46
1/9/2021;1251,54
1/9/2021;1046,52
1/9/2021;2089,98
1/9/2021;1384,14
1/9/2021;3144
1/9/2021;1395,36
1/9/2021;2377
1/9/2021;3548,58
1/9/2021;5103,06
1/9/2021;1519,8
1/9/2021;2114,46
1/9/2021;861,9
1/9/2021;3657,72
1/9/2021;1647,3
1/9/2021;1931,88
1/9/2021;3607
1/9/2021;6133,26
1/9/2021;7132,21
1/9/2021;5204,67
1/9/2021;858,84
1/9/2021;1168,92
1/9/2021;1332,12
1/9/2021;703,8
1/9/2021;419,22
1/9/2021;903
1/9/2021;2750
1/9/2021;788,46
1/9/2021;2775
1/9/2021;658,92
1/9/2021;2810,1
1/9/2021;1642,2
1/9/2021;563774,4
1/9/2021;1446,36
1/9/2021;214728,8
1/9/2021;2672,32
1/9/2021;3674,04
1/9/2021;4783,8
1/9/2021;4837,86
1/9/2021;3581,22
1/9/2021;2183,82
1/9/2021;3641,4
1/9/2021;0
1/9/2021;1679
1/9/2021;2454
1/9/2021;3364
1/9/2021;1685
1/9/2021;2466
1/9/2021;1551
1/9/2021;1882
1/9/2021;2453
1/9/2021;3322
1/9/2021;1735
1/9/2021;3127
1/9/2021;4785
1/9/2021;4032
1/9/2021;3216
1/9/2021;725
1/9/2021;2429
1/9/2021;1002
1/9/2021;270
1/9/2021;1058
1/9/2021;222
1/9/2021;1942
1/9/2021;1584
1/9/2021;1719
1/9/2021;2542
1/9/2021;1620
1/9/2021;2577
1/9/2021;3551
1/9/2021;780
1/9/2021;975
1/9/2021;832
1/9/2021;733
1/9/2021;1965
1/9/2021;2024,7
1/9/2021;3190
1/9/2021;1495
1/9/2021;0
1/9/2021;1304
1/9/2021;1410
1/9/2021;1406
1/9/2021;2168
1/9/2021;1792
1/9/2021;2134
1/9/2021;3119
1/9/2021;1843
1/9/2021;1063
1/9/2021;2675
1/9/2021;2369
1/9/2021;2098
1/9/2021;2568
1/9/2021;2496
1/9/2021;2857
1/9/2021;1097
1/9/2021;1894
1/9/2021;2494
1/9/2021;2704
1/9/2021;3497,58
1/9/2021;4954,14
1/9/2021;955,74
1/9/2021;2336
1/9/2021;2742,78
1/9/2021;2610,18
1/9/2021;1709,52
1/9/2021;842,52
1/9/2021;2703
1/9/2021;5208,12
1/9/2021;2545
1/9/2021;1970,64
1/9/2021;2098,14
1/9/2021;1574,88
1/9/2021;49303
1/9/2021;3228
1/9/2021;1013
1/9/2021;1557
1/9/2021;2567
1/9/2021;1672
1/9/2021;1734
1/9/2021;1688
1/9/2021;6117
1/9/2021;2221
1/9/2021;1553
1/9/2021;1322
1/9/2021;1550
1/9/2021;2780
1/9/2021;265
1/9/2021;1345
1/9/2021;954
1/9/2021;2246
1/9/2021;2058
1/9/2021;1323
1/9/2021;2820
1/9/2021;487,56
1/9/2021;1332
1/9/2021;775
1/9/2021;2081
1/9/2021;391
1/9/2021;1579
1/9/2021;2606
1/9/2021;1652
1/9/2021;0
1/9/2021;2001
1/9/2021;0
1/9/2021;0
1/9/2021;1778
1/9/2021;1273
1/9/2021;3640
1/9/2021;1859
1/9/2021;2961
1/9/2021;1233
1/9/2021;876
1/9/2021;1285
1/9/2021;1623
1/9/2021;1778
1/9/2021;1386
1/9/2021;3138
1/9/2021;1307
1/9/2021;2237
1/9/2021;2038
1/9/2021;1057
1/9/2021;2963
1/9/2021;762
1/9/2021;1530
1/9/2021;2400,06
1/9/2021;1438
1/9/2021;2067
1/9/2021;485
1/9/2021;5832
1/9/2021;1973
1/9/2021;0
1/9/2021;895
1/9/2021;585
1/9/2021;1753
1/9/2021;959
1/9/2021;1273
1/9/2021;1903
1/9/2021;1933
1/9/2021;244
1/9/2021;0
1/9/2021;400
1/9/2021;2332
1/9/2021;4409
1/9/2021;2829
1/9/2021;1067
1/9/2021;69
1/9/2021;1210
1/9/2021;1405
1/9/2021;1329
1/9/2021;908
1/9/2021;304
1/9/2021;1973
1/9/2021;943
1/9/2021;2908
1/9/2021;2043
1/9/2021;1987
1/9/2021;2835
1/9/2021;2090
1/9/2021;315
1/9/2021;2266
1/9/2021;1685
1/9/2021;1213
1/9/2021;1631
1/9/2021;449
1/9/2021;1925
1/9/2021;1898
1/9/2021;2087
1/9/2021;118
1/9/2021;2583
1/9/2021;495
1/9/2021;3501
1/9/2021;785
1/9/2021;1822
1/9/2021;1818
1/9/2021;1673
1/9/2021;5320
1/9/2021;2596
1/9/2021;3751
1/9/2021;1239,3
1/9/2021;1510
1/9/2021;1358
1/9/2021;791
1/9/2021;1402
1/9/2021;1021
1/9/2021;1253
1/9/2021;1070
1/9/2021;247
1/9/2021;3303
1/9/2021;2336
1/9/2021;115
1/9/2021;773,16
1/9/2021;1234,2
1/9/2021;3104
1/9/2021;702,78
1/9/2021;4452
1/9/2021;0
1/9/2021;751
1/9/2021;1957,38
1/9/2021;3135,48
1/9/2021;1762
1/9/2021;1541,22
1/9/2021;1824,78
1/9/2021;792,54
1/9/2021;1677,9
1/9/2021;1600,38
1/9/2021;197,88
1/9/2021;179,52
1/9/2021;502,86
1/9/2021;1011,84
1/9/2021;1126
1/9/2021;892,5
1/9/2021;1078,14
1/9/2021;140964
1/9/2021;2637,72
1/9/2021;1293,36
1/9/2021;601,8
1/9/2021;2186,88
1/9/2021;2643,84
1/9/2021;849,66
1/9/2021;415,14
1/9/2021;587
1/9/2021;414,12
1/9/2021;1144
1/9/2021;2094,06
1/9/2021;1012,86
1/9/2021;1505,52
1/9/2021;738,48
1/9/2021;1593,24
1/9/2021;7482,72
1/9/2021;2168
1/9/2021;393
1/9/2021;1985
1/9/2021;4291
1/9/2021;1462
1/9/2021;4930
1/9/2021;612
1/9/2021;456
1/9/2021;1068
1/9/2021;413
1/9/2021;1123
1/9/2021;11011
1/9/2021;1446
1/9/2021;259
1/9/2021;296
1/9/2021;1263
1/9/2021;1643
1/9/2021;2266
1/9/2021;937
1/9/2021;1517
1/9/2021;665
1/9/2021;1372
1/9/2021;3583
1/9/2021;0
1/9/2021;3882
1/9/2021;1409
1/9/2021;1340
1/9/2021;0
1/9/2021;0
1/9/2021;2757
1/9/2021;551
1/9/2021;1587
1/9/2021;2112
1/9/2021;1167
1/9/2021;1136
1/9/2021;6754
1/9/2021;68911,2
1/9/2021;2212
1/9/2021;2211,36
1/9/2021;1929,8
1/9/2021;6466,46
1/9/2021;3817
1/9/2021;1977
1/9/2021;980,22
1/9/2021;3236
1/9/2021;833,34
1/9/2021;2125
1/9/2021;1289
1/9/2021;792
1/9/2021;732
1/9/2021;6459
1/9/2021;344
1/9/2021;859
